Date,Stock Ticker,Open Price,Close Price,High Price,Low Price,Trading Volume,Sentiment Score,Mentions Volume,News Sentiment,Volatility Index,5d MA,10d MA,20d MA,MACD,RSI,Momentum,Beta,Alpha,Sharpe Ratio,Day Return %,Week Return %,Month Return %,Sector
2020-06-14,MSFT,177.08,605.93,1140.99,604.43,62551117,0.523,6197,-0.805,37.98,1173.0,963.14,541.62,4.19,36.67,-8.34,0.81,0.0347,1.28,0.91,5.16,19.47,Tech
2020-06-14,NFLX,1408.59,294.0,1142.3,1405.11,4281401,0.578,6558,0.049,34.85,352.26,695.32,192.85,-3.62,6.28,-0.12,1.34,-0.0174,0.71,3.84,8.15,0.85,Finance
2020-06-14,NVDA,853.01,1262.84,1088.67,676.57,46209152,0.86,9251,-0.473,10.77,648.09,298.13,308.88,-1.56,61.32,2.52,1.92,0.0236,2.15,-0.96,-1.31,-19.27,Healthcare
2020-06-14,META,493.01,845.92,1020.61,831.29,83855343,-0.764,5817,-0.251,24.24,873.71,647.31,580.34,-4.44,92.67,-6.08,0.77,-0.0385,1.3,-0.18,6.46,-8.69,Finance
2020-06-14,AMD,625.62,324.33,741.64,696.87,43780809,-0.536,4266,0.867,14.0,897.44,387.43,1440.74,-0.93,56.03,3.01,1.15,-0.0438,1.64,-3.88,-1.48,17.61,Tech
2020-06-14,INTC,698.44,1094.56,981.3,868.99,95805260,0.807,6588,-0.296,22.01,150.1,996.99,447.95,-2.63,7.03,-9.0,0.81,0.0238,1.68,4.91,-1.06,-8.01,Consumer
2020-06-15,AAPL,920.86,791.11,105.62,732.23,19894563,-0.646,8257,-0.269,12.74,1263.37,477.96,1393.95,0.72,93.04,8.11,0.76,-0.0132,1.36,4.73,-0.3,-5.62,Consumer
2020-06-15,TSLA,797.74,926.25,951.12,119.55,80064264,0.364,9413,-0.581,46.8,745.17,1241.93,312.98,2.83,13.3,5.25,1.8,-0.0107,-0.94,-2.03,6.4,-18.23,Tech
2020-06-15,AMZN,1383.12,718.3,1177.92,1328.97,39362253,0.061,5519,0.92,28.05,1484.43,70.54,1456.23,-0.14,88.29,8.82,0.89,0.0074,2.33,3.52,8.73,-9.87,Finance
2020-06-15,GOOGL,770.6,1251.63,775.52,694.37,49085603,-0.834,9390,-0.087,17.57,1090.29,634.96,475.73,-1.66,71.42,-1.63,0.87,0.0487,2.67,2.37,4.89,-9.63,Consumer
2020-06-15,MSFT,1488.63,1252.87,568.39,903.97,92486887,-0.429,8434,0.141,33.39,1489.22,944.77,967.98,-3.47,63.64,-9.32,1.86,-0.0328,1.14,-3.53,7.77,8.64,Healthcare
2020-06-15,NFLX,1284.57,1078.61,452.27,251.82,80531618,0.041,1146,-0.094,17.86,707.54,82.78,151.05,-4.73,58.68,-3.17,1.08,-0.02,-0.55,-4.76,2.85,0.23,Tech
2020-06-15,NVDA,352.34,202.83,982.06,54.91,94616966,0.705,9360,-0.494,42.18,254.13,362.97,484.51,1.78,13.11,0.32,0.51,0.0149,1.62,-4.86,6.79,-13.56,Healthcare
2020-06-15,META,1399.36,1266.34,1054.56,405.67,53169641,0.415,7736,0.621,22.24,1104.6,524.76,355.53,-4.69,50.08,8.72,1.58,0.0201,0.45,-4.34,1.14,11.82,Finance
2020-06-15,AMD,218.73,1022.97,1312.9,1071.65,21771170,0.244,4287,-0.943,22.6,1177.75,81.67,54.95,4.21,19.67,7.66,1.28,0.0206,-0.71,1.27,5.45,4.46,Healthcare
2020-06-15,INTC,1235.3,1060.69,546.38,193.83,17820801,-0.008,3440,0.38,44.8,1286.61,842.7,277.32,0.94,57.18,1.88,1.66,0.0095,2.42,-0.08,4.11,-9.26,Healthcare
2020-06-16,AAPL,601.9,576.33,1166.17,1367.89,23235982,-0.403,6277,0.189,32.37,487.1,964.76,910.0,-1.47,44.73,4.6,1.36,0.0088,1.85,4.97,4.99,-11.05,Finance
2020-06-16,TSLA,1323.06,1324.96,863.97,361.78,89382792,-0.762,4873,-0.711,45.49,790.49,379.91,615.38,-4.58,67.97,9.08,1.03,-0.0352,2.22,-2.13,-5.31,17.0,Healthcare
2020-06-16,AMZN,1308.68,1101.79,1330.11,346.66,7717998,-0.182,3535,-0.668,26.52,1293.38,838.05,1097.73,-0.87,98.25,7.01,0.6,0.0335,2.18,2.26,-6.92,5.48,Consumer
2020-06-16,GOOGL,1218.59,213.26,815.33,313.19,49057168,-0.943,7400,0.318,23.76,1303.87,1498.73,1023.06,3.67,36.1,3.18,1.8,-0.0491,0.43,-1.13,3.06,12.3,Finance
2020-06-16,MSFT,1195.54,641.28,800.56,70.27,78522813,-0.578,7002,-0.376,30.25,87.24,1336.03,1208.98,4.7,61.67,0.8,0.81,-0.0082,0.93,-4.02,-0.34,-10.98,Finance
2020-06-16,NFLX,491.78,1335.25,887.92,1169.12,96978726,-0.135,5899,-0.469,12.46,1022.83,135.06,1307.19,-4.15,86.44,-0.48,1.96,-0.0285,-0.07,3.77,5.29,3.55,Finance
2020-06-16,NVDA,167.33,118.44,1136.51,1318.8,63274867,-0.163,1065,-0.882,16.17,922.45,235.43,1238.75,2.77,9.29,5.13,0.87,-0.0396,2.02,-1.0,-7.07,-17.86,Consumer
2020-06-16,META,634.32,1444.05,1448.8,940.54,66554065,-0.911,7544,0.533,18.78,170.84,766.88,699.69,-2.42,80.02,6.18,1.74,-0.0181,1.1,4.17,8.95,3.79,Finance
2020-06-16,AMD,301.61,1034.79,156.67,322.89,99942670,0.178,9471,0.765,42.67,1398.7,405.54,497.66,-1.21,23.94,-5.65,1.68,0.0157,1.6,4.37,4.08,-11.86,Consumer
2020-06-16,INTC,1057.68,965.5,127.48,463.65,11089617,0.099,6778,0.64,39.35,695.79,167.41,778.34,0.48,54.03,-0.52,1.19,-0.0003,0.43,3.2,-9.54,6.76,Tech
2020-06-17,AAPL,551.84,442.31,1409.45,740.09,83662551,-0.844,600,-0.068,17.73,1027.67,419.1,825.94,4.95,99.15,5.42,1.1,0.0374,1.72,-4.72,1.53,17.28,Tech
2020-06-17,TSLA,1464.63,410.75,818.32,1433.8,69036374,0.886,4654,0.068,21.07,1330.06,138.71,504.1,-2.91,98.41,3.51,1.55,0.01,1.68,4.66,-3.75,-1.65,Finance
2020-06-17,AMZN,979.41,1415.98,941.61,408.66,81025739,-0.801,149,-0.515,47.77,238.68,818.37,833.01,-3.7,31.58,1.83,1.29,-0.0247,2.08,-3.76,-4.51,-7.78,Tech
2020-06-17,GOOGL,1242.6,482.5,749.51,1110.89,65332438,0.71,9261,-0.654,13.43,1290.97,760.86,203.38,0.95,13.18,-3.53,1.45,0.0015,-0.38,4.31,8.04,-15.07,Finance
2020-06-17,MSFT,242.16,1174.48,185.8,687.2,18215508,-0.999,1087,0.646,31.9,1100.24,59.17,385.01,3.53,93.82,2.18,1.21,-0.0273,1.49,1.07,6.72,6.82,Consumer
2020-06-17,NFLX,1299.92,620.03,1163.73,481.88,52580157,0.765,6871,0.597,30.88,1267.41,749.65,1131.77,1.48,89.35,2.24,1.34,-0.0321,2.52,-1.23,-9.81,3.37,Consumer
2020-06-17,NVDA,1388.0,251.92,1133.48,711.08,8043135,-0.961,1215,0.555,39.03,767.51,803.72,315.11,-1.52,61.6,-1.35,0.78,0.0455,-0.62,2.21,-6.37,1.78,Healthcare
2020-06-17,META,756.24,65.54,501.97,153.25,50024071,0.516,4032,-0.073,20.46,98.55,928.27,251.6,4.77,3.24,9.21,0.58,-0.0032,2.84,0.07,4.39,17.44,Consumer
2020-06-17,AMD,929.07,839.17,494.05,1208.1,85642781,-0.277,9771,0.729,47.39,1022.25,1456.64,466.65,4.95,75.13,3.06,1.03,0.0151,-0.17,2.94,6.96,19.13,Finance
2020-06-17,INTC,1158.97,1464.88,1264.87,402.79,25522881,0.476,4534,0.852,26.42,593.07,1474.9,588.02,2.71,16.09,7.01,1.2,0.0373,2.75,0.14,4.35,8.68,Consumer
2020-06-18,AAPL,303.52,585.25,154.92,1101.85,57785476,-0.197,3667,-0.343,21.43,633.5,814.05,526.4,3.02,94.3,-7.42,1.86,-0.0178,2.47,-1.31,0.51,-12.16,Consumer
2020-06-18,TSLA,778.72,567.93,1327.6,149.11,98808608,-0.858,1758,-0.551,23.47,689.83,1275.52,593.18,2.61,43.51,5.14,1.12,0.0289,2.08,-1.39,9.69,17.87,Finance
2020-06-18,AMZN,628.06,548.93,422.16,1434.89,94033027,0.535,8044,-0.071,23.95,764.72,173.49,252.87,-2.42,61.51,2.04,1.15,0.0289,-0.16,-1.46,5.95,-6.2,Consumer
2020-06-18,GOOGL,262.24,804.79,909.83,329.87,2361349,-0.857,5900,-0.641,17.96,1009.8,820.17,289.82,-3.5,28.11,-3.83,1.51,0.0324,-0.13,-0.27,-0.64,-16.83,Healthcare
2020-06-18,MSFT,582.92,688.96,1407.19,1329.98,42315286,0.844,4476,0.768,47.12,1103.82,1034.41,391.96,0.54,47.51,-7.27,0.81,-0.0311,0.04,-3.9,1.67,-10.36,Finance
2020-06-18,NFLX,148.85,1325.88,1033.28,1223.74,19389996,-0.898,8117,-0.324,17.0,1176.42,868.86,632.89,4.54,75.46,-2.41,1.81,0.0463,2.24,1.62,-9.1,13.22,Healthcare
2020-06-18,NVDA,87.43,783.01,650.92,1453.4,45834175,-0.041,2915,0.152,45.31,1023.83,384.55,537.05,3.78,49.2,-1.17,1.14,-0.0225,-0.25,-1.59,9.29,-11.85,Consumer
2020-06-18,META,245.99,786.25,1049.82,742.94,74384042,0.446,1070,0.189,26.2,1215.05,140.85,1197.44,-3.93,84.72,-7.18,1.9,0.0277,1.32,0.62,-2.75,-4.2,Tech
2020-06-18,AMD,1446.52,250.64,548.77,1104.73,18140332,-0.214,7920,0.03,20.77,227.12,610.67,812.0,-4.43,71.3,3.4,0.91,-0.0338,2.11,0.27,3.23,-9.06,Tech
2020-06-18,INTC,846.82,1474.97,452.02,587.53,67772070,-0.566,5612,-0.687,17.94,1263.39,989.08,884.77,3.74,7.74,-3.86,1.2,0.0424,0.84,3.57,3.34,-18.09,Finance
2020-06-19,AAPL,1450.44,412.46,1495.19,317.33,17237708,0.518,307,0.982,30.17,611.55,1487.98,862.86,1.13,60.68,6.12,1.67,-0.0072,2.36,3.62,-8.86,2.47,Tech
2020-06-19,TSLA,677.12,156.38,1138.65,692.46,3472512,0.569,359,-0.655,36.77,816.73,392.97,628.22,-1.96,61.26,2.97,1.33,0.0169,1.25,4.89,-4.68,5.15,Consumer
2020-06-19,AMZN,502.13,1011.56,984.84,290.34,31214342,0.845,5125,0.503,45.93,678.98,1380.8,1471.7,0.62,38.09,-3.79,1.49,0.035,1.38,-2.58,3.12,11.65,Healthcare
2020-06-19,GOOGL,783.91,913.28,565.17,1473.96,74727855,-0.248,4458,0.583,36.1,739.79,148.98,104.13,-2.78,32.27,-2.8,0.92,-0.0218,1.71,-4.66,8.24,-3.41,Tech
2020-06-19,MSFT,687.29,651.96,121.28,189.56,40445146,0.013,9074,-0.71,29.35,463.87,1399.93,362.96,4.47,6.29,8.84,0.99,-0.0111,2.38,-0.75,5.57,-14.35,Healthcare
2020-06-19,NFLX,203.21,662.18,95.03,904.36,80554638,-0.274,604,0.866,11.34,296.43,1256.93,462.75,3.27,44.62,8.96,1.26,-0.0187,-0.98,3.97,1.6,6.09,Healthcare
2020-06-19,NVDA,979.2,1188.34,853.56,958.37,35142131,-0.486,9865,-0.024,46.62,202.1,80.37,1327.88,4.62,33.66,-1.63,0.8,-0.0217,0.57,1.0,-5.35,15.6,Tech
2020-06-19,META,363.26,333.78,1154.95,830.22,35319229,0.502,1859,0.258,46.09,704.53,482.37,1382.36,-3.13,95.11,3.58,0.69,0.001,2.85,-1.26,8.98,-15.21,Healthcare
2020-06-19,AMD,948.4,1239.37,829.2,1010.17,46161953,-0.321,7614,0.284,25.15,231.63,123.89,1276.85,3.44,67.42,9.6,1.77,0.0047,-0.61,2.72,-1.93,-12.7,Tech
2020-06-19,INTC,992.79,990.68,1269.14,218.46,30344255,-0.144,7860,0.01,11.16,405.23,1493.48,654.58,0.6,46.01,9.88,1.66,-0.0423,-0.07,2.12,-7.0,-6.83,Healthcare
2020-06-20,AAPL,270.44,657.51,98.47,854.78,14082873,-0.193,3894,-0.716,39.33,243.74,670.37,1376.2,-1.75,75.46,-8.56,1.9,0.0173,1.28,2.14,-9.57,6.01,Healthcare
2020-06-20,TSLA,138.96,714.14,581.79,466.46,74007992,0.425,3690,0.504,41.67,208.23,1010.15,192.84,-0.2,77.88,1.07,1.38,-0.008,2.43,0.15,9.0,0.95,Consumer
2020-06-20,AMZN,1182.1,422.14,393.75,1413.26,71967087,0.836,7070,0.164,31.7,1329.57,389.58,996.03,4.44,48.05,4.53,1.13,0.039,-0.61,0.3,5.56,8.49,Finance
2020-06-20,GOOGL,716.71,1140.57,698.55,1155.0,52409648,0.334,9693,-0.763,26.11,1027.34,1403.92,1408.97,1.91,7.58,-6.26,0.65,0.0386,-0.98,0.56,-5.67,-18.75,Finance
2020-06-20,MSFT,134.34,793.67,154.95,1460.15,79684759,-0.057,9080,0.401,44.05,1389.45,447.55,1144.6,-1.4,78.06,6.44,1.78,0.022,1.75,0.53,-7.16,12.42,Finance
2020-06-20,NFLX,1492.56,515.24,1433.49,104.46,56036878,0.558,6385,0.406,17.7,983.82,427.31,452.91,5.0,9.03,-0.63,1.18,0.0354,1.39,-2.94,9.19,19.5,Healthcare
2020-06-20,NVDA,133.78,914.27,373.72,463.44,18025506,0.282,3429,0.097,27.58,1273.73,506.17,1090.38,-1.54,84.75,-0.04,1.34,0.0423,0.08,-2.54,-5.18,-18.13,Healthcare
2020-06-20,META,1057.8,1493.81,1387.35,333.36,61042051,-0.879,4112,-0.819,10.98,855.18,720.61,477.41,3.14,33.42,-4.51,0.97,0.0077,2.83,-1.26,-0.76,-0.18,Consumer
2020-06-20,AMD,1476.33,681.13,667.55,66.17,83204843,-0.809,2192,-0.295,16.56,720.81,76.87,211.79,2.84,63.82,-4.0,1.29,0.0472,1.24,3.55,2.22,9.6,Finance
2020-06-20,INTC,396.81,1385.0,1479.01,401.37,9043364,-0.924,3067,-0.898,47.63,816.29,916.86,1089.97,2.23,74.04,-8.32,1.67,0.0455,1.65,-0.38,-8.75,-0.94,Finance
2020-06-21,AAPL,256.26,550.27,853.38,1034.23,30632222,-0.086,9361,-0.045,33.12,514.33,95.92,309.88,1.69,3.52,8.63,1.57,-0.039,0.52,4.26,-3.11,3.72,Finance
2020-06-21,TSLA,226.01,129.36,1399.71,385.08,88692581,0.652,1775,0.813,42.22,1004.06,831.84,211.04,-3.91,38.46,-2.36,1.98,0.0023,2.69,2.93,8.87,16.84,Consumer
2020-06-21,AMZN,489.75,346.15,57.76,788.05,98556873,-0.374,4496,-0.995,29.46,1350.9,713.93,850.05,4.95,60.41,-6.76,1.24,-0.0386,0.1,3.62,4.01,1.59,Consumer
2020-06-21,GOOGL,196.52,657.11,1134.95,1337.34,37173621,-0.232,387,-0.467,43.39,1184.41,401.69,949.91,-3.39,84.81,-7.15,1.29,0.0184,2.0,-3.66,-2.64,-10.54,Tech
2020-06-21,MSFT,1053.63,368.47,1359.42,1055.95,7358234,0.819,885,0.6,31.56,719.9,528.16,124.03,0.96,71.78,-1.85,0.58,0.0265,-0.53,-3.51,5.83,9.55,Consumer
2020-06-21,NFLX,140.32,50.33,252.59,622.21,61245893,0.674,2416,-0.98,10.18,1433.18,1073.21,56.48,-2.51,89.61,2.64,1.08,0.0385,1.15,-2.63,6.74,-4.98,Tech
2020-06-21,NVDA,788.66,1376.75,189.38,590.08,38058611,0.33,2938,-0.98,45.99,1478.86,63.92,1329.0,-3.31,8.27,5.56,1.88,0.015,1.31,1.63,-6.96,-8.6,Consumer
2020-06-21,META,1495.21,1273.63,665.63,710.82,77376078,-0.466,7329,0.222,15.94,765.0,509.14,217.12,0.59,7.18,8.49,1.03,-0.0046,-0.25,-0.24,1.73,-10.06,Tech
2020-06-21,AMD,1230.26,1126.32,1403.83,306.71,66572163,-0.766,8237,0.578,28.02,1303.73,1036.43,896.65,3.36,71.35,2.71,1.65,-0.0344,0.3,-3.3,-2.66,-16.83,Tech
2020-06-21,INTC,942.07,293.33,836.46,969.3,69207032,-0.968,8218,0.553,29.07,56.92,270.8,1432.64,-1.23,39.85,-1.59,1.97,-0.0375,-0.29,2.46,0.14,17.32,Consumer
2020-06-22,AAPL,494.07,224.53,814.81,578.02,28481199,-0.786,1365,0.559,11.89,146.65,862.56,792.27,-4.23,48.16,-1.56,0.69,-0.0014,2.38,0.17,-0.62,2.53,Consumer
2020-06-22,TSLA,954.65,148.03,254.63,1285.93,77734453,-0.415,3083,-0.278,12.12,82.46,294.95,252.71,1.24,60.43,1.49,1.0,0.0333,1.63,2.31,0.08,18.2,Consumer
2020-06-22,AMZN,814.21,1099.84,51.14,1147.0,37183911,0.104,6001,0.765,40.5,1171.09,274.4,620.55,2.66,98.59,0.76,1.21,0.0251,0.79,4.09,0.44,14.47,Finance
2020-06-22,GOOGL,667.82,1396.77,1224.7,935.24,53568070,-0.872,8031,-0.974,22.02,165.68,1169.81,954.86,-2.04,6.72,2.82,0.86,0.0381,1.22,4.15,-8.61,-18.79,Finance
2020-06-22,MSFT,239.53,674.28,176.98,578.09,78760050,-0.728,8243,-0.376,26.39,74.72,436.46,1156.12,1.91,10.89,0.07,0.52,0.0311,0.38,-1.99,-6.45,-10.11,Tech
2020-06-22,NFLX,1335.58,222.75,969.08,354.4,23790969,-0.638,8130,-0.326,32.56,263.76,594.87,930.06,-4.24,82.93,-8.82,1.2,-0.0295,0.71,-3.41,1.32,-7.39,Consumer
2020-06-22,NVDA,702.19,792.97,1376.19,1175.42,56840496,0.264,8362,-0.669,24.94,494.13,1108.53,99.76,-1.39,2.05,0.01,1.3,-0.03,1.48,-0.66,8.72,-0.41,Healthcare
2020-06-22,META,332.2,555.81,352.55,755.29,28051252,0.232,711,-0.328,41.0,723.82,310.3,257.5,-0.26,45.05,-9.55,1.44,-0.0042,-0.15,-4.16,4.93,8.65,Finance
2020-06-22,AMD,583.25,593.5,1014.65,375.89,99917823,0.102,7328,0.172,45.38,144.83,821.02,589.11,2.82,77.41,-6.39,1.74,-0.0309,-0.46,-4.56,-5.23,7.23,Tech
2020-06-22,INTC,650.49,950.93,164.11,333.0,86986668,-0.499,3623,0.041,12.39,773.52,1380.84,1073.28,-1.62,19.53,-2.25,0.88,-0.0313,2.78,4.78,-2.77,19.49,Healthcare
2020-06-23,AAPL,1249.93,1092.14,925.44,289.83,25735086,-0.258,5612,-0.361,35.42,409.69,853.05,897.28,-0.46,18.7,1.03,0.59,-0.0232,-0.05,4.72,-3.29,16.93,Healthcare
2020-06-23,TSLA,1113.74,210.38,287.7,1176.88,89776601,-0.807,3802,0.499,22.71,447.84,120.83,114.81,1.28,31.03,-6.3,0.63,-0.0477,0.98,-1.48,5.39,-12.55,Consumer
2020-06-23,AMZN,1165.49,101.61,1117.13,382.03,8356089,-0.547,5524,0.43,33.33,1241.76,905.06,1205.48,1.24,15.0,-4.47,1.25,0.0071,2.05,3.21,9.44,14.39,Finance
2020-06-23,GOOGL,66.0,1491.78,486.79,813.63,5719902,0.795,8482,-0.439,29.36,1481.04,180.72,927.43,0.18,67.86,-2.52,1.88,-0.0103,1.22,-2.77,-2.89,13.72,Tech
2020-06-23,MSFT,653.42,387.46,721.92,704.74,23799372,0.959,1728,-0.354,23.35,722.6,459.08,1336.37,-1.72,20.01,-6.06,1.97,-0.0263,1.54,-0.83,-9.7,2.99,Finance
2020-06-23,NFLX,747.95,128.05,919.17,890.44,4736029,0.295,8007,-0.425,13.79,516.57,1282.03,655.6,1.7,22.69,9.98,0.81,-0.0366,-0.35,2.26,8.74,-6.48,Finance
2020-06-23,NVDA,77.83,325.32,298.35,1321.87,18623670,0.834,3472,-0.742,32.38,1400.6,66.05,760.79,3.37,57.49,6.09,0.73,-0.0044,0.58,0.51,5.06,-11.66,Finance
2020-06-23,META,426.73,106.49,1125.37,1308.23,90794188,0.285,8308,0.506,14.51,775.65,161.67,638.05,-3.46,96.73,6.22,1.03,0.0102,1.76,3.21,6.69,-11.5,Finance
2020-06-23,AMD,1152.42,618.13,488.83,704.06,53971634,-0.934,9889,-0.907,16.24,1109.01,576.88,1097.56,-1.6,91.39,1.38,1.2,0.0473,-0.16,4.8,-5.83,-6.49,Tech
2020-06-23,INTC,248.81,1213.48,1010.44,72.28,31507516,0.994,9358,-0.699,49.29,649.92,1499.12,1140.59,1.69,86.45,9.23,1.71,-0.0246,0.93,-4.91,2.91,0.16,Healthcare
2020-06-24,AAPL,826.2,544.8,279.51,668.34,39795320,-0.802,3239,-0.789,22.67,343.7,473.2,1098.7,2.56,53.09,4.64,1.66,-0.0474,1.36,4.25,-5.35,3.35,Finance
2020-06-24,TSLA,362.04,694.07,1047.77,928.98,3654589,0.365,2359,0.651,33.38,999.58,278.05,472.82,2.81,29.78,-3.38,1.88,0.0236,2.16,-0.87,-9.77,-7.0,Healthcare
2020-06-24,AMZN,67.58,1029.6,235.87,858.76,33498844,-0.494,2350,-0.912,20.89,1014.02,846.66,972.25,1.53,70.58,2.21,1.79,-0.0265,-0.13,-0.92,-6.86,-5.74,Tech
2020-06-24,GOOGL,399.74,787.9,666.77,994.44,67436023,-0.216,6221,0.329,44.62,717.27,802.92,540.87,-0.22,38.96,0.87,1.16,-0.0016,2.91,-4.99,8.46,-19.46,Consumer
2020-06-24,MSFT,1465.02,1299.1,408.45,273.41,54675829,0.292,8281,-0.911,21.33,441.43,701.95,1259.59,1.46,77.79,1.61,0.53,0.0308,2.87,3.34,-5.69,-19.92,Healthcare
2020-06-24,NFLX,1212.23,1305.75,1135.14,987.48,33136324,-0.127,383,0.573,24.68,1256.13,1422.65,129.92,-3.65,1.62,6.35,0.85,-0.0463,-0.95,2.59,1.7,16.29,Healthcare
2020-06-24,NVDA,1441.39,64.37,429.95,314.84,8632034,-0.499,5825,0.825,34.34,449.21,456.22,104.7,-2.92,52.95,0.19,1.42,-0.0358,0.47,3.94,9.36,-19.44,Consumer
2020-06-24,META,757.39,1178.17,1328.49,1138.26,56619858,-0.331,8018,-0.026,44.8,1005.58,475.32,197.48,4.28,33.74,4.57,1.25,-0.0402,-0.73,-3.33,-8.49,-18.68,Tech
2020-06-24,AMD,209.12,718.06,1343.14,541.68,96397558,-0.317,5337,0.609,42.65,606.78,253.37,343.43,4.22,24.9,-4.99,0.86,-0.0266,0.27,-2.85,6.16,-11.77,Tech
2020-06-24,INTC,844.54,1483.82,334.84,1079.35,69936780,0.919,8894,0.413,20.55,735.1,1061.07,104.57,2.24,66.18,8.64,0.7,-0.0327,1.43,-1.96,1.95,9.74,Finance
2020-06-25,AAPL,708.85,750.69,940.08,119.41,8694379,0.597,9655,0.591,43.18,356.53,515.99,153.84,-1.73,65.84,-8.27,0.82,-0.0183,1.43,0.3,-3.53,7.16,Consumer
2020-06-25,TSLA,1274.32,1481.0,177.19,641.4,33334141,-0.083,4175,0.534,38.05,991.75,1213.97,493.78,1.49,3.71,9.87,0.89,0.0246,-0.61,-1.55,-2.71,5.89,Tech
2020-06-25,AMZN,192.22,1144.13,617.73,1072.3,64050261,-0.6,6262,-0.589,49.59,377.45,1459.05,194.7,1.88,94.77,2.65,1.8,-0.0458,1.71,-2.0,-9.46,3.0,Tech
2020-06-25,GOOGL,757.95,410.48,1084.32,378.96,45045896,0.622,7736,-0.001,47.42,754.29,113.34,1213.01,0.15,36.19,-0.6,1.57,-0.0426,2.39,-3.17,-4.88,-11.93,Healthcare
2020-06-25,MSFT,267.57,830.67,1006.16,1203.17,77678896,-0.686,5837,0.921,31.33,526.27,1490.03,128.11,2.49,91.74,-3.78,1.33,0.0064,1.52,-3.41,-1.53,-4.08,Healthcare
2020-06-25,NFLX,520.78,1488.6,955.82,964.63,18939324,-0.579,9092,-0.313,40.0,1447.23,418.45,1366.5,-4.7,58.37,-1.9,0.53,0.002,0.24,-0.27,4.34,-0.88,Tech
2020-06-25,NVDA,1119.17,1293.42,459.68,901.96,24135452,-0.268,9051,0.941,32.81,1474.22,659.16,1312.72,-2.44,65.26,5.65,1.73,-0.0026,-0.99,-0.54,-4.5,3.3,Healthcare
2020-06-25,META,740.23,191.18,598.14,562.65,20793205,0.761,8102,0.166,33.8,1142.56,1177.73,352.16,2.94,96.05,-7.21,1.33,0.0016,1.59,2.85,1.61,-12.06,Consumer
2020-06-25,AMD,595.04,1074.24,199.27,749.55,73552021,-0.736,7172,-0.077,14.06,1476.68,1014.73,153.71,4.39,82.22,-4.95,1.44,0.0242,1.71,3.24,4.63,9.16,Consumer
2020-06-25,INTC,621.99,551.09,1092.58,916.16,67012336,-0.756,1593,0.316,10.09,214.65,1178.73,203.03,3.76,14.0,-7.53,0.6,0.0076,1.83,2.01,3.97,-7.64,Tech
2020-06-26,AAPL,716.2,60.12,780.64,735.07,84082459,-0.012,9106,0.632,11.93,1488.87,726.18,860.68,2.16,0.52,-1.47,1.72,-0.0043,-0.84,3.31,1.81,6.41,Finance
2020-06-26,TSLA,1188.27,635.05,1077.71,1062.55,75766373,-0.447,472,-0.212,48.67,200.16,1378.3,921.33,-3.35,30.86,-2.26,1.75,-0.0418,1.07,-3.91,1.6,0.56,Tech
2020-06-26,AMZN,1343.52,390.39,410.97,678.86,77180109,0.137,5687,-0.934,15.05,652.41,1195.41,507.6,-1.31,48.85,2.98,1.83,0.0475,0.65,-0.42,4.42,3.69,Finance
2020-06-26,GOOGL,1435.24,1237.36,520.44,343.3,92932078,-0.097,7171,0.418,11.78,396.47,498.38,480.41,-4.5,73.21,9.91,1.29,-0.0261,2.07,-2.14,-3.29,-3.47,Finance
2020-06-26,MSFT,1191.01,539.13,534.61,360.2,87221640,-0.13,2991,0.912,22.39,1433.08,1425.3,820.68,1.4,66.1,7.85,1.09,0.0369,1.89,-2.48,-1.0,-2.2,Healthcare
2020-06-26,NFLX,507.34,1249.91,87.33,58.42,93888869,-0.776,6686,0.25,33.53,971.9,1443.53,493.16,-0.5,31.29,7.61,0.61,-0.0121,2.8,2.13,9.32,14.73,Finance
2020-06-26,NVDA,1047.8,50.87,544.52,486.39,44739583,-0.718,7723,-0.623,47.94,915.83,651.83,1404.76,0.73,54.2,2.91,0.79,0.0184,2.59,3.31,3.37,-0.96,Finance
2020-06-26,META,684.52,496.34,1214.79,1135.93,95172654,0.642,3419,-0.504,38.0,1496.29,995.34,604.82,4.79,65.09,-4.59,0.84,-0.0046,1.23,-3.85,0.4,11.76,Finance
2020-06-26,AMD,419.27,399.69,1351.08,1201.54,28138731,0.772,4067,0.82,21.05,938.02,1231.41,368.73,-0.98,51.38,-2.32,0.59,-0.0146,2.92,-3.76,1.57,-4.2,Consumer
2020-06-26,INTC,1269.26,388.67,801.42,343.58,39828156,-0.531,922,-0.973,47.56,986.93,1235.09,261.65,-1.93,68.9,-5.0,0.73,0.0114,-0.4,1.39,-7.91,8.02,Healthcare
2020-06-27,AAPL,105.72,148.87,710.48,1440.61,80520832,-0.773,321,0.097,11.44,114.92,70.48,965.98,-3.49,48.52,-7.3,1.83,0.0036,-0.97,-3.56,1.84,-10.68,Healthcare
2020-06-27,TSLA,1357.55,321.33,94.7,778.48,27739480,-0.893,6980,-0.683,49.16,1295.62,962.07,523.66,-3.56,52.97,-1.28,1.32,-0.0268,-0.57,2.68,6.73,16.68,Finance
2020-06-27,AMZN,719.14,855.55,1324.85,1379.62,18210127,0.217,9679,-0.434,12.35,1456.63,1461.86,323.75,0.19,94.08,7.95,1.65,-0.0164,0.42,3.29,0.47,18.69,Healthcare
2020-06-27,GOOGL,973.94,472.47,68.86,1074.81,36035361,0.431,3988,-0.386,40.15,1442.45,385.45,449.93,2.49,38.92,4.88,0.91,-0.0466,2.02,0.23,-6.46,16.05,Healthcare
